age,gender,income_annual,occupation,education,category,state,is_farmer,has_disability,land_holding_acres,has_bpl_card,family_size,PM_KISAN,PMAY,Ayushman_Bharat,PM_Scholarship,Kisan_Credit_Card,PMEGP,Disability_Pension,Minority_Scholarship
29,Female,444725,Farmer,Primary,General,Gujarat,1,0,3.31,0,3,0,1,0,0,1,0,0,0
74,Female,67170,Farmer,Graduate,General,Gujarat,1,0,2.96,1,4,1,1,1,0,1,0,0,0
78,Female,597843,Farmer,Primary,General,Gujarat,1,0,7.42,0,5,0,0,0,0,1,0,0,1
58,Male,437878,Salaried,Primary,OBC,Rajasthan,0,1,0.24,0,6,0,0,0,0,0,0,1,0
50,Male,148115,Farmer,Primary,General,Bihar,1,0,9.73,0,5,0,0,0,0,1,0,0,0
67,Male,920648,Business,Secondary,General,Maharashtra,0,0,0.5,0,9,0,0,0,0,0,0,0,0
70,Female,882362,Unemployed,Graduate,OBC,Uttar Pradesh,1,0,9.42,0,7,0,0,0,0,1,0,0,0
21,Female,208475,Unemployed,Secondary,ST,Uttar Pradesh,0,0,0.95,1,7,0,1,1,1,0,1,0,0
59,Male,328509,Unemployed,Secondary,SC,Andhra Pradesh,1,0,5.21,0,7,0,0,0,0,1,0,0,0
74,Female,354332,Farmer,Illiterate,OBC,West Bengal,1,0,6.84,0,7,0,0,0,0,1,0,0,0
24,Male,761420,Student,Postgraduate,ST,Punjab,0,0,0.34,0,2,0,0,0,0,0,0,0,1
39,Female,390777,Farmer,Postgraduate,OBC,Gujarat,1,0,2.13,0,8,0,1,0,0,1,0,0,0
72,Female,974177,Business,Secondary,OBC,Karnataka,0,0,0.05,0,1,0,0,0,0,0,0,0,0
50,Male,93471,Business,Illiterate,OBC,Tamil Nadu,0,0,0.21,1,6,0,1,1,0,1,0,0,0
34,Male,440372,Business,Secondary,OBC,Madhya Pradesh,0,0,0.44,0,3,0,0,0,0,0,0,0,0
41,Male,611575,Student,Secondary,General,Punjab,0,0,0.68,0,6,0,0,1,0,0,0,0,0
78,Female,424861,Salaried,Postgraduate,OBC,Bihar,0,0,0.78,0,6,0,0,0,0,0,0,0,0
78,Female,351220,Farmer,Postgraduate,OBC,Rajasthan,1,0,7.27,0,8,0,1,0,0,1,0,0,0
51,Male,517801,Farmer,Graduate,OBC,Punjab,1,0,9.49,0,4,0,0,0,0,1,0,0,0
45,Male,670763,Salaried,Illiterate,SC,Karnataka,0,0,0.73,0,3,0,0,0,0,0,0,0,0
75,Male,80151,Student,Postgraduate,OBC,Bihar,0,0,0.81,0,2,0,1,0,1,0,0,0,1
60,Female,621672,Unemployed,Secondary,SC,Uttar Pradesh,0,0,0.24,0,6,0,0,0,0,0,0,0,0
58,Female,392009,Farmer,Graduate,OBC,West Bengal,1,0,1.56,0,3,0,0,0,0,1,0,0,0
56,Male,587829,Business,Secondary,ST,Rajasthan,0,0,0.09,0,4,0,0,0,0,0,0,0,1
39,Female,102847,Student,Primary,OBC,Karnataka,1,0,2.91,1,9,1,1,1,1,1,0,0,1
66,Female,772459,Business,Secondary,ST,Maharashtra,1,0,5.86,0,7,0,0,0,0,1,0,0,1
34,Male,241811,Business,Illiterate,SC,Karnataka,0,0,0.59,0,1,0,0,0,1,0,1,0,0
51,Male,867387,Business,Primary,OBC,Madhya Pradesh,0,0,0.9,0,4,0,0,0,0,0,0,0,0
23,Female,956794,Farmer,Graduate,OBC,Haryana,1,0,3.45,0,8,0,0,0,0,1,0,0,0
63,Female,523570,Unemployed,Illiterate,General,Uttar Pradesh,1,0,8.63,0,4,0,0,0,0,1,0,1,0
23,Male,768027,Farmer,Primary,ST,Maharashtra,1,1,7.81,0,1,0,0,0,0,1,0,1,0
51,Male,453359,Farmer,Illiterate,General,Gujarat,1,0,5.47,0,2,0,0,0,0,0,1,0,1
18,Male,972013,Student,Secondary,OBC,Tamil Nadu,1,0,6.81,0,5,0,0,0,0,1,1,0,1
27,Female,379924,Business,Postgraduate,OBC,Tamil Nadu,1,0,9.85,0,6,0,0,1,0,1,1,0,0
38,Male,722101,Student,Primary,OBC,Tamil Nadu,0,0,0.64,0,1,0,1,0,0,0,0,0,1
22,Male,450114,Business,Illiterate,OBC,Punjab,0,0,0.81,0,5,0,0,0,0,0,1,0,0
19,Female,547649,Salaried,Postgraduate,ST,Rajasthan,0,0,0.35,0,8,0,0,0,0,0,0,0,0
39,Female,129919,Farmer,Graduate,OBC,Gujarat,1,0,9.39,0,8,0,0,0,0,1,0,0,0
65,Male,404998,Unemployed,Illiterate,ST,Haryana,0,0,0.91,0,2,0,0,0,0,0,0,0,0
74,Male,246746,Farmer,Graduate,OBC,Andhra Pradesh,1,0,9.87,0,9,0,0,0,0,1,0,0,0
19,Female,224020,Business,Secondary,General,Gujarat,0,1,0.09,0,2,0,0,0,0,0,1,1,0
27,Male,616056,Farmer,Graduate,General,Madhya Pradesh,1,0,1.53,0,4,0,0,0,0,1,0,0,0
51,Male,73262,Student,Secondary,SC,Uttar Pradesh,0,0,0.35,0,4,0,1,0,1,0,0,0,1
33,Female,428722,Student,Postgraduate,General,West Bengal,0,0,0.3,0,4,0,1,0,1,0,0,0,0
65,Male,574893,Farmer,Illiterate,OBC,Maharashtra,1,0,6.67,0,7,0,0,0,0,1,0,0,0
68,Female,632878,Student,Primary,General,Gujarat,0,0,0.57,0,8,0,0,0,0,0,0,0,0
78,Female,320375,Farmer,Primary,OBC,Madhya Pradesh,1,0,4.07,0,8,0,1,0,0,1,0,0,0
56,Male,633685,Farmer,Secondary,SC,Madhya Pradesh,1,0,5.84,0,4,0,0,0,0,1,0,1,0
39,Male,107123,Farmer,Postgraduate,OBC,Karnataka,1,0,8.47,0,4,0,0,0,0,1,1,0,0
29,Female,829947,Student,Secondary,General,Tamil Nadu,0,0,0.95,0,6,0,0,0,0,0,0,0,0
41,Female,379355,Salaried,Illiterate,General,West Bengal,0,0,0.0,0,9,0,0,0,0,0,0,0,0
64,Female,461838,Salaried,Secondary,OBC,Andhra Pradesh,0,0,0.34,0,5,0,0,0,1,0,0,0,0
57,Female,833032,Business,Secondary,General,Karnataka,0,0,0.05,0,2,1,0,0,0,0,0,0,0
55,Male,188964,Salaried,Postgraduate,OBC,Uttar Pradesh,0,0,0.85,0,9,0,0,0,0,0,0,0,0
77,Female,885742,Salaried,Secondary,OBC,Uttar Pradesh,0,0,0.89,0,9,1,0,0,0,0,0,0,0
76,Male,969305,Salaried,Secondary,General,Haryana,0,0,0.52,1,1,0,1,0,0,0,0,0,0
27,Male,198767,Student,Graduate,OBC,Karnataka,1,0,5.7,0,9,0,0,0,1,1,0,0,1
52,Male,976357,Salaried,Graduate,OBC,Gujarat,0,0,0.7,0,7,0,0,0,0,0,0,0,0
68,Male,689789,Farmer,Secondary,OBC,Karnataka,1,0,8.46,0,1,0,0,0,0,1,0,0,0
66,Female,689966,Business,Primary,OBC,Tamil Nadu,0,0,0.36,0,2,0,0,0,0,0,0,0,0
49,Male,427694,Salaried,Graduate,OBC,Tamil Nadu,1,0,5.43,0,2,0,0,0,0,1,0,0,0
24,Male,668668,Farmer,Graduate,OBC,Punjab,1,0,6.76,0,8,0,0,0,1,1,0,0,0
38,Male,507032,Salaried,Graduate,SC,Gujarat,0,1,0.56,0,1,1,1,0,0,0,0,1,0
37,Female,725494,Farmer,Postgraduate,General,Karnataka,1,0,0.8,0,3,0,0,0,0,1,0,0,0
43,Female,493179,Farmer,Graduate,OBC,Uttar Pradesh,1,0,4.91,1,1,0,1,1,0,1,0,0,0
21,Male,928212,Farmer,Graduate,OBC,Karnataka,1,0,9.89,0,5,0,0,0,0,1,0,0,0
63,Male,186547,Salaried,Postgraduate,OBC,Bihar,0,0,0.61,0,4,0,0,0,0,0,0,0,0
69,Male,882609,Salaried,Primary,SC,Maharashtra,0,0,0.99,0,3,0,0,0,0,0,0,0,0
39,Female,707090,Business,Secondary,OBC,West Bengal,0,0,0.89,0,8,0,0,0,0,0,1,0,0
32,Female,182185,Farmer,Secondary,OBC,Maharashtra,1,0,6.07,0,7,0,0,0,0,1,1,0,0
73,Female,705371,Student,Primary,OBC,Punjab,0,0,0.79,0,4,0,0,0,0,0,0,0,0
57,Female,85746,Salaried,Graduate,SC,Maharashtra,0,0,0.42,1,1,0,1,1,0,0,0,0,0
38,Male,939507,Farmer,Graduate,ST,Maharashtra,1,0,9.38,0,7,0,0,0,0,1,0,0,0
32,Female,728213,Salaried,Graduate,OBC,Rajasthan,0,0,0.37,0,3,0,0,0,0,0,0,0,0
39,Female,901627,Farmer,Postgraduate,SC,Haryana,1,0,6.3,0,5,0,0,0,0,1,0,0,0
69,Male,853250,Farmer,Primary,General,Haryana,1,0,7.36,0,8,0,0,0,0,1,0,0,0
45,Male,198393,Student,Graduate,OBC,Rajasthan,1,0,3.78,0,9,1,0,0,0,1,0,0,1
31,Female,313453,Salaried,Secondary,General,Andhra Pradesh,0,0,0.76,0,7,0,0,0,0,0,0,0,0
44,Female,966192,Farmer,Primary,General,Punjab,1,0,4.96,1,6,0,0,0,0,1,0,0,0
78,Male,320320,Farmer,Primary,OBC,Gujarat,1,0,8.43,0,5,0,0,0,0,0,0,0,0
58,Female,623167,Farmer,Graduate,SC,Haryana,1,0,1.46,0,5,0,0,0,0,1,0,0,0
57,Female,621880,Farmer,Secondary,OBC,Andhra Pradesh,1,0,6.5,0,4,0,0,1,0,1,0,0,0
75,Male,376872,Farmer,Graduate,OBC,Haryana,1,0,6.93,0,7,0,0,0,0,1,0,0,0
45,Male,250084,Student,Secondary,OBC,Bihar,0,0,0.06,0,1,0,1,0,0,0,0,0,1
43,Male,956920,Salaried,Primary,OBC,Andhra Pradesh,0,1,0.09,1,3,1,0,0,0,0,0,1,0
66,Female,987498,Student,Primary,General,Gujarat,0,0,0.63,0,6,0,1,0,0,0,0,0,0
19,Male,751782,Salaried,Primary,OBC,West Bengal,0,0,0.63,0,1,0,0,0,0,0,0,0,0
42,Male,825016,Salaried,Postgraduate,OBC,Punjab,0,0,0.19,0,7,0,0,0,0,0,0,0,0
73,Female,678843,Farmer,Illiterate,OBC,Maharashtra,1,0,7.36,1,2,0,0,0,0,1,0,0,0
79,Female,385446,Farmer,Postgraduate,General,Gujarat,1,0,1.79,0,7,0,0,0,0,1,0,0,0
20,Male,938840,Business,Postgraduate,General,Andhra Pradesh,0,0,0.3,0,4,0,0,0,0,0,1,0,0
25,Male,573118,Farmer,Postgraduate,OBC,Maharashtra,1,0,0.9,0,9,0,0,0,0,1,0,0,0
61,Male,246897,Farmer,Secondary,OBC,West Bengal,1,1,6.59,0,5,0,0,0,0,1,1,1,0
50,Female,806522,Farmer,Postgraduate,OBC,Andhra Pradesh,1,0,6.35,0,1,0,0,0,0,1,0,0,1
59,Female,893498,Salaried,Primary,General,Madhya Pradesh,0,0,0.15,0,4,0,0,0,0,0,0,0,0
69,Male,820023,Salaried,Illiterate,OBC,Andhra Pradesh,0,0,0.35,0,4,0,0,0,0,0,0,0,0
52,Female,123878,Unemployed,Primary,SC,Rajasthan,0,0,0.22,0,4,1,0,0,0,0,0,1,0
23,Female,155407,Business,Postgraduate,SC,Maharashtra,0,1,0.29,0,3,0,0,0,0,0,1,1,0
56,Female,671157,Student,Illiterate,SC,Tamil Nadu,0,0,0.29,0,3,0,0,0,0,0,0,0,1
69,Female,287716,Student,Secondary,General,West Bengal,0,0,0.98,0,5,0,0,0,0,0,0,0,0
40,Male,837827,Farmer,Illiterate,OBC,Uttar Pradesh,1,0,1.11,0,5,0,0,0,0,1,0,0,0
42,Male,46738,Farmer,Primary,General,Rajasthan,1,1,3.25,1,2,1,1,1,0,1,1,1,0
76,Female,163703,Farmer,Illiterate,OBC,Rajasthan,1,0,8.95,0,9,0,0,0,0,1,0,0,0
67,Female,703265,Farmer,Graduate,General,Karnataka,1,0,2.75,0,3,0,0,0,1,1,0,0,0
60,Female,573344,Farmer,Secondary,SC,Uttar Pradesh,1,0,9.96,0,4,0,0,0,0,1,0,0,0
36,Male,795034,Farmer,Postgraduate,OBC,Punjab,1,0,2.94,0,2,0,0,0,0,1,0,0,0
22,Female,540241,Farmer,Secondary,OBC,Madhya Pradesh,1,0,7.52,0,8,0,0,0,0,1,0,0,0
68,Female,413800,Unemployed,Postgraduate,OBC,Andhra Pradesh,0,0,0.19,0,7,1,0,0,0,0,0,0,0
28,Male,669604,Salaried,Secondary,General,Karnataka,0,0,0.05,0,3,0,0,0,0,0,0,0,0
73,Male,720807,Unemployed,Secondary,OBC,Gujarat,0,1,0.88,0,5,0,0,0,0,0,0,1,0
29,Female,608706,Student,Secondary,OBC,Rajasthan,0,0,0.6,0,1,0,0,0,0,1,0,0,1
27,Female,853622,Student,Secondary,OBC,Madhya Pradesh,0,0,0.11,0,6,0,0,0,0,0,0,0,1
25,Male,56014,Farmer,Graduate,SC,Uttar Pradesh,1,0,6.24,1,6,0,0,1,0,1,0,0,0
41,Female,758359,Farmer,Secondary,General,Madhya Pradesh,1,1,2.45,0,5,1,0,0,0,1,0,1,0
77,Male,793277,Farmer,Graduate,SC,Bihar,1,0,4.76,0,9,0,0,0,0,1,0,0,0
45,Male,211350,Unemployed,Graduate,OBC,Haryana,1,0,5.37,0,4,0,0,0,0,1,1,0,0
58,Female,941995,Unemployed,Primary,OBC,Bihar,0,1,0.81,0,2,0,1,0,0,0,0,1,0
53,Female,818212,Farmer,Secondary,OBC,West Bengal,1,0,2.38,0,7,0,0,0,0,1,0,0,0
54,Female,514859,Farmer,Primary,ST,Bihar,1,0,4.88,0,5,0,0,0,1,1,0,0,0
38,Female,744618,Student,Secondary,General,Rajasthan,0,1,0.04,0,7,0,0,0,0,0,0,1,0
25,Male,520339,Farmer,Secondary,OBC,West Bengal,1,0,9.67,0,7,0,1,0,0,1,0,0,0
72,Female,72192,Student,Postgraduate,OBC,Bihar,0,0,0.18,1,7,0,1,1,0,0,0,0,1
26,Male,921307,Farmer,Illiterate,General,Andhra Pradesh,1,0,2.03,0,3,0,0,0,0,1,0,0,0
64,Male,391273,Student,Illiterate,General,Andhra Pradesh,0,0,1.0,0,5,0,0,0,0,0,0,0,0
32,Male,73923,Farmer,Illiterate,SC,Uttar Pradesh,1,0,1.25,1,1,1,1,1,1,1,0,1,0
65,Male,643484,Student,Primary,General,Andhra Pradesh,0,0,0.1,0,6,0,0,0,0,0,0,1,0
63,Male,556683,Farmer,Graduate,General,West Bengal,1,0,2.88,1,4,0,0,1,0,1,0,0,0
57,Male,394593,Student,Graduate,ST,Madhya Pradesh,0,0,0.89,0,2,0,0,0,0,0,0,0,1
35,Male,413891,Unemployed,Graduate,SC,Maharashtra,1,0,2.53,0,3,0,0,0,0,1,1,0,0
59,Male,782744,Farmer,Graduate,General,Haryana,1,0,2.69,0,3,0,0,0,0,0,0,0,0
77,Female,438995,Business,Primary,OBC,Andhra Pradesh,0,0,0.95,0,1,0,0,0,0,0,0,0,0
37,Male,625316,Business,Illiterate,OBC,Karnataka,0,0,0.62,0,7,0,0,1,0,0,1,0,0
23,Male,977226,Unemployed,Illiterate,SC,Bihar,0,0,0.17,0,3,0,0,1,0,0,0,0,0
29,Female,430327,Salaried,Graduate,SC,Punjab,0,0,0.57,0,7,1,0,0,0,0,0,0,1
19,Female,796751,Salaried,Graduate,SC,West Bengal,0,1,0.45,0,9,0,0,0,0,0,0,1,0
24,Female,695344,Business,Secondary,General,Gujarat,0,0,0.82,0,6,0,0,0,0,0,1,0,0
33,Male,909608,Farmer,Primary,OBC,Andhra Pradesh,1,1,1.14,0,8,0,0,0,0,1,0,1,0
20,Female,757688,Student,Primary,General,Haryana,0,0,0.87,0,1,0,0,0,0,0,0,0,0
62,Male,285315,Unemployed,Postgraduate,General,Gujarat,0,0,0.81,0,8,0,0,0,0,0,0,0,0
20,Male,319068,Salaried,Illiterate,SC,Karnataka,0,0,0.67,0,8,1,0,0,0,0,0,0,0
44,Male,475919,Unemployed,Graduate,General,Haryana,0,0,0.26,0,3,0,1,0,0,0,1,0,0
67,Female,324721,Salaried,Primary,OBC,Rajasthan,0,0,0.97,0,6,1,0,0,0,0,0,0,0
60,Male,168783,Business,Illiterate,SC,Rajasthan,0,0,0.55,0,6,0,0,0,0,0,0,0,0
57,Male,639836,Salaried,Graduate,OBC,Haryana,1,0,8.84,0,7,0,0,0,0,1,0,0,0
55,Male,287288,Salaried,Primary,General,Bihar,0,0,0.22,0,3,0,0,0,0,0,0,0,0
50,Female,523085,Student,Graduate,SC,Maharashtra,0,0,0.98,0,1,0,1,0,0,0,0,0,1
45,Female,525187,Unemployed,Graduate,ST,Andhra Pradesh,0,0,0.82,0,9,0,0,0,0,0,1,1,0
18,Male,679381,Business,Secondary,SC,Bihar,1,0,6.87,0,6,0,0,0,0,1,1,0,0
72,Female,265835,Business,Graduate,OBC,Maharashtra,0,0,0.21,0,5,0,1,0,0,0,0,0,0
25,Female,951600,Salaried,Secondary,General,Gujarat,0,0,0.43,0,2,0,1,0,0,0,0,0,0
54,Female,882987,Farmer,Primary,General,Karnataka,1,0,2.18,0,4,0,0,0,0,1,0,0,0
49,Male,381992,Farmer,Graduate,OBC,Bihar,1,0,3.15,0,5,0,0,0,0,1,0,0,0
77,Female,236084,Unemployed,Secondary,General,Haryana,0,0,0.28,0,4,0,0,0,0,0,0,0,0
65,Male,824686,Salaried,Illiterate,SC,Rajasthan,0,0,0.95,0,4,0,0,0,0,0,0,0,0
60,Female,417554,Farmer,Postgraduate,OBC,Madhya Pradesh,1,0,5.7,0,6,0,0,0,0,1,0,0,0
54,Male,783315,Farmer,Secondary,OBC,West Bengal,1,0,6.29,0,4,0,0,0,0,1,0,0,0
21,Male,500336,Business,Graduate,SC,Haryana,0,0,0.95,1,9,0,0,0,0,1,1,0,0
47,Male,953469,Business,Graduate,SC,Punjab,0,0,0.74,0,2,0,0,0,0,0,1,0,0
23,Female,238072,Business,Secondary,OBC,Gujarat,0,0,0.91,0,5,0,0,0,0,0,1,1,0
63,Male,278029,Salaried,Secondary,ST,Uttar Pradesh,0,0,0.93,0,3,0,0,0,0,0,0,1,0
71,Female,239047,Student,Secondary,ST,West Bengal,0,1,0.75,0,8,0,0,0,1,0,0,1,1
36,Male,395169,Farmer,Secondary,ST,Karnataka,1,0,6.77,0,3,0,0,0,0,1,0,0,0
49,Female,160509,Farmer,Graduate,SC,Haryana,1,0,2.3,0,8,0,0,0,0,1,0,0,0
26,Female,792072,Business,Graduate,SC,Maharashtra,0,0,0.33,0,8,0,0,0,0,0,0,0,0
29,Female,325107,Farmer,Illiterate,OBC,Gujarat,1,0,0.7,0,2,0,0,0,0,1,0,0,0
28,Female,557561,Salaried,Secondary,General,Punjab,0,0,0.84,0,7,0,0,0,0,0,0,0,0
63,Female,569618,Student,Postgraduate,General,Tamil Nadu,0,1,0.18,0,6,0,0,0,1,0,0,1,0
72,Male,182566,Student,Secondary,General,West Bengal,0,0,0.61,0,1,0,0,0,1,0,0,0,0
33,Female,630710,Unemployed,Graduate,General,Madhya Pradesh,0,0,0.38,0,2,0,0,0,0,0,1,0,0
18,Male,938521,Farmer,Graduate,OBC,Andhra Pradesh,1,0,1.22,0,4,0,0,0,0,1,0,0,0
62,Female,33212,Salaried,Primary,General,Punjab,0,0,0.01,1,2,0,1,1,0,0,0,0,0
72,Female,262131,Farmer,Primary,ST,Andhra Pradesh,1,0,5.14,0,5,0,0,0,0,1,0,0,0
70,Male,506657,Farmer,Graduate,SC,Tamil Nadu,1,0,5.33,0,3,0,0,0,0,1,0,0,0
38,Male,641882,Student,Secondary,General,Uttar Pradesh,0,0,0.88,0,6,0,0,0,0,0,0,0,1
47,Male,162152,Farmer,Secondary,General,West Bengal,1,0,6.73,0,9,0,0,0,0,1,0,0,0
30,Female,324819,Salaried,Graduate,SC,Tamil Nadu,0,0,0.62,0,7,0,0,0,1,0,0,0,0
51,Female,52007,Student,Graduate,SC,Uttar Pradesh,0,1,0.83,1,5,0,1,1,1,0,0,1,0
21,Female,668093,Farmer,Primary,ST,Punjab,1,0,6.61,0,1,0,1,0,0,1,0,0,0
45,Female,374785,Farmer,Illiterate,ST,Andhra Pradesh,1,0,3.4,0,1,0,0,0,1,1,0,0,0
55,Female,650103,Salaried,Primary,ST,Gujarat,1,0,4.69,0,1,0,0,0,0,1,0,0,0
75,Male,863247,Business,Secondary,OBC,Tamil Nadu,0,0,0.57,0,3,0,0,0,0,0,0,0,0
48,Male,899914,Student,Primary,General,Bihar,0,0,0.55,0,7,0,0,0,0,0,0,0,0
76,Female,817071,Salaried,Secondary,SC,Karnataka,0,0,0.29,0,9,0,0,0,0,0,0,0,0
72,Female,355737,Salaried,Illiterate,General,Madhya Pradesh,0,0,0.6,0,6,1,0,0,0,0,0,0,0
44,Female,542164,Salaried,Secondary,SC,West Bengal,1,0,5.31,0,7,0,0,0,0,1,0,0,0
22,Male,108038,Farmer,Primary,OBC,Haryana,1,0,5.6,1,3,0,1,1,0,1,0,1,0
42,Male,386043,Salaried,Secondary,SC,Bihar,0,0,0.56,0,8,0,0,0,0,0,0,0,0
20,Male,820168,Salaried,Secondary,General,Karnataka,0,0,0.93,0,6,0,0,0,0,0,0,0,0
50,Male,807794,Salaried,Primary,OBC,Uttar Pradesh,0,0,0.52,0,3,0,1,0,0,0,0,0,0
21,Male,46473,Salaried,Postgraduate,OBC,Karnataka,1,0,8.95,1,2,0,1,1,0,1,0,0,0
42,Female,683059,Unemployed,Primary,ST,Uttar Pradesh,0,0,0.52,0,9,0,0,0,0,0,1,0,0
37,Male,155801,Farmer,Secondary,General,West Bengal,1,0,2.3,0,7,1,0,0,0,1,0,0,0
51,Female,981523,Unemployed,Postgraduate,ST,Uttar Pradesh,0,0,0.37,0,9,0,0,1,0,0,0,0,0
43,Male,924030,Student,Secondary,SC,West Bengal,1,0,8.91,0,4,0,0,0,0,1,0,0,1
79,Female,640911,Salaried,Graduate,SC,Maharashtra,0,0,0.93,0,4,0,0,0,0,0,0,0,0
79,Male,538252,Farmer,Illiterate,SC,Gujarat,1,0,2.81,0,6,0,0,0,0,1,0,0,0
22,Male,255097,Student,Secondary,OBC,Andhra Pradesh,0,0,0.12,0,2,0,0,0,0,0,0,0,1
52,Male,328964,Salaried,Secondary,General,West Bengal,0,0,0.83,0,1,0,0,0,0,0,0,0,0
78,Female,245933,Salaried,Illiterate,General,Rajasthan,0,0,0.58,1,3,0,1,1,0,1,0,0,1
45,Female,349733,Farmer,Secondary,SC,Punjab,1,0,6.56,0,5,0,0,0,0,1,0,0,0
46,Male,751167,Student,Primary,SC,Punjab,0,0,0.43,0,2,0,0,0,0,0,0,0,1
26,Male,310558,Farmer,Secondary,General,Maharashtra,1,0,2.23,0,9,0,0,1,0,1,0,0,0
69,Female,419522,Unemployed,Postgraduate,OBC,Haryana,0,0,0.59,0,1,0,0,0,0,0,0,0,0
55,Male,54220,Business,Illiterate,OBC,Gujarat,1,1,7.2,1,3,0,1,1,0,1,0,1,0
67,Male,614819,Farmer,Primary,General,Rajasthan,1,0,3.83,0,5,0,0,0,0,1,0,0,0
23,Female,402146,Business,Secondary,OBC,Bihar,1,0,5.09,0,1,0,0,0,0,1,1,0,0
36,Female,537409,Business,Secondary,General,Rajasthan,0,0,0.83,0,4,0,0,0,0,0,1,0,0
77,Male,727785,Student,Graduate,General,Gujarat,0,0,0.84,0,1,0,0,0,0,0,0,0,0
61,Male,39387,Salaried,Secondary,OBC,Madhya Pradesh,0,0,0.25,1,7,0,1,1,0,0,0,0,0
74,Female,275752,Student,Illiterate,OBC,Uttar Pradesh,0,0,0.35,0,1,0,0,0,0,0,0,0,1
28,Male,631103,Salaried,Graduate,General,Uttar Pradesh,1,0,1.92,0,3,0,0,0,0,1,0,0,1
19,Male,581872,Farmer,Graduate,OBC,Bihar,1,0,9.98,0,4,0,0,0,0,1,0,1,0
64,Female,599071,Farmer,Secondary,General,Punjab,1,0,5.55,0,4,0,0,0,0,1,0,0,0
61,Female,725169,Student,Secondary,General,Gujarat,1,0,3.7,0,7,0,0,0,0,1,0,0,0
61,Male,739687,Farmer,Primary,General,Haryana,1,0,7.28,1,5,0,0,0,0,1,0,0,0
26,Other,678782,Business,Primary,General,Maharashtra,0,0,0.44,0,8,0,0,0,0,0,0,0,0
38,Female,670102,Farmer,Primary,General,Punjab,1,0,2.71,0,3,0,0,0,0,1,0,0,0
41,Male,280139,Student,Secondary,SC,West Bengal,0,0,0.82,0,8,0,0,0,1,0,0,0,1
51,Other,947184,Business,Postgraduate,OBC,Karnataka,0,0,0.91,0,9,0,1,0,0,0,0,0,0
39,Male,530228,Student,Secondary,General,West Bengal,0,0,0.99,0,9,0,1,0,0,0,1,0,0
20,Male,696217,Student,Primary,General,Punjab,0,0,0.5,0,9,0,0,0,0,0,0,0,0
29,Female,727621,Unemployed,Primary,General,Bihar,0,0,0.2,0,1,0,0,0,0,0,1,0,0
45,Male,890020,Business,Primary,SC,Gujarat,0,0,0.46,1,9,0,0,0,0,0,1,1,0
47,Male,964499,Farmer,Secondary,OBC,Rajasthan,1,0,6.73,0,8,0,0,0,0,1,0,0,0
43,Male,276509,Student,Secondary,General,Madhya Pradesh,0,0,0.84,0,2,0,0,0,0,0,0,0,0
65,Male,43580,Unemployed,Primary,OBC,Bihar,0,0,0.34,0,3,0,0,0,0,0,0,0,0
38,Female,572528,Student,Secondary,OBC,Madhya Pradesh,1,0,9.45,0,7,0,0,0,0,1,0,0,1
45,Female,808639,Student,Primary,General,Gujarat,0,0,0.51,0,3,0,0,1,0,0,0,0,0
73,Other,375590,Farmer,Illiterate,OBC,Karnataka,1,0,5.54,0,2,0,0,1,0,1,0,0,0
43,Male,498968,Farmer,Illiterate,OBC,Haryana,1,0,9.37,0,4,0,0,0,0,1,0,0,1
79,Male,920965,Salaried,Primary,General,Gujarat,1,0,1.29,0,9,0,0,0,0,1,0,0,0
50,Male,808559,Salaried,Illiterate,OBC,Tamil Nadu,0,0,0.28,0,2,0,0,0,0,0,0,0,0
38,Male,993615,Unemployed,Primary,SC,Andhra Pradesh,1,0,9.94,0,1,0,0,0,0,1,1,0,0
52,Male,513663,Salaried,Graduate,OBC,Andhra Pradesh,0,0,0.1,0,7,0,0,0,0,0,0,0,0
69,Female,458082,Farmer,Graduate,OBC,Andhra Pradesh,1,0,7.83,0,1,0,0,0,0,1,0,0,0
51,Female,635262,Farmer,Secondary,OBC,Andhra Pradesh,1,0,5.1,0,6,0,0,0,0,1,0,0,0
58,Female,627689,Unemployed,Graduate,OBC,Rajasthan,0,0,0.39,0,5,0,0,0,0,0,0,0,0
68,Male,243165,Farmer,Primary,SC,Uttar Pradesh,1,0,2.94,0,8,0,0,0,0,1,0,1,0
64,Female,435427,Farmer,Graduate,OBC,Haryana,1,0,4.61,0,3,0,0,1,0,1,0,0,0
35,Male,482201,Business,Primary,General,Tamil Nadu,0,1,0.99,1,3,0,1,0,0,0,1,1,0
75,Male,194340,Salaried,Secondary,OBC,Punjab,0,0,0.8,0,1,0,0,0,0,0,0,0,0
28,Female,820078,Farmer,Secondary,OBC,Bihar,1,0,4.81,0,4,0,0,0,0,1,0,0,0
74,Female,740731,Business,Illiterate,OBC,Punjab,0,0,0.15,0,6,0,0,0,0,0,0,0,0
40,Male,802411,Unemployed,Postgraduate,SC,West Bengal,0,0,0.02,0,5,0,0,0,0,0,1,0,0
65,Male,334960,Farmer,Illiterate,SC,Rajasthan,1,0,5.41,0,7,1,0,0,0,1,0,0,0
39,Male,119460,Business,Primary,General,Haryana,0,0,0.14,1,1,1,1,1,0,0,1,0,0
34,Female,336256,Student,Primary,ST,Haryana,0,1,0.78,0,3,0,0,0,0,0,0,1,0
22,Male,81048,Student,Illiterate,OBC,Maharashtra,0,0,0.42,1,4,0,1,1,1,0,1,0,1
